tanggal,Harga,Cabai_lag_1,Cabai_lag_7,RR_lag_45,RH_lag_30,RR_rolling_mean_14,Bulan
2024-06-15,71650.0,71650.0,65550.0,2.5,70.0,6.949999999999998,6
2024-06-16,71650.0,71650.0,64450.0,5.0,76.0,6.414285714285713,6
2024-06-17,71650.0,71650.0,63350.0,3.9,75.0,5.660714285714285,6
2024-06-18,71650.0,71650.0,65000.0,2.8000000000000003,66.0,3.160714285714285,6
2024-06-19,77500.0,71650.0,65000.0,1.7,70.0,1.4940476190476182,6
2024-06-20,75850.0,77500.0,65000.0,0.0,74.0,0.6607142857142847,6
2024-06-21,75850.0,75850.0,71650.0,3.2,74.0,0.6607142857142847,6
2024-06-22,72783.33333333333,75850.0,71650.0,6.4,78.0,0.6464285714285705,6
2024-06-23,69716.66666666667,72783.33333333333,71650.0,9.6,86.0,0.6464285714285705,6
2024-06-24,66650.0,69716.66666666667,71650.0,0.2,86.0,0.6464285714285705,6
2024-06-25,66650.0,66650.0,71650.0,0.1,77.0,0.6464285714285705,6
2024-06-26,63350.0,66650.0,77500.0,0.0,74.0,1.424999999999999,6
2024-06-27,65000.0,63350.0,75850.0,0.0,72.0,1.324999999999999,6
2024-06-28,65000.0,65000.0,75850.0,0.0,73.0,1.9321428571428563,6
2024-06-29,63616.66666666666,65000.0,72783.33333333333,0.0,69.0,2.0035714285714277,6
2024-06-30,62233.333333333336,63616.66666666666,69716.66666666667,0.0,76.0,4.482142857142856,6
2024-07-01,60850.0,62233.333333333336,66650.0,8.4,83.0,4.452380952380952,7
2024-07-02,60850.0,60850.0,66650.0,16.8,83.0,4.499999999999999,7
2024-07-03,60000.0,60850.0,63350.0,8.4,83.0,4.57142857142857,7
2024-07-04,60000.0,60000.0,65000.0,0.0,75.0,4.57142857142857,7
2024-07-05,60000.0,60000.0,65000.0,0.0,71.0,4.685714285714284,7
2024-07-06,59450.0,60000.0,63616.66666666666,0.0,72.0,5.092857142857142,7
2024-07-07,58900.0,59450.0,62233.333333333336,0.1,76.0,5.7142857142857135,7
2024-07-08,58350.0,58900.0,60850.0,0.2,74.0,6.024999999999999,7
2024-07-09,58350.0,58350.0,60850.0,34.7,77.0,6.024999999999999,7
2024-07-10,58350.0,58350.0,60000.0,1.6,78.0,4.860714285714285,7
2024-07-11,58350.0,58350.0,60000.0,0.8,81.0,4.860714285714285,7
2024-07-12,58350.0,58350.0,60000.0,0.0,79.0,4.253571428571428,7
2024-07-13,57233.333333333336,58350.0,59450.0,0.0,81.0,4.182142857142856,7
2024-07-14,56116.66666666666,57233.333333333336,58900.0,0.0,75.0,1.59642857142857,7
2024-07-15,55000.0,56116.66666666666,58350.0,0.0,79.0,1.572619047619046,7
2024-07-16,55000.0,55000.0,58350.0,31.0,78.0,1.5249999999999986,7
2024-07-17,55000.0,55000.0,58350.0,9.0,71.0,1.4535714285714272,7
2024-07-18,55000.0,55000.0,58350.0,11.3,79.0,1.4535714285714272,7
2024-07-19,56650.0,55000.0,58350.0,35.0,72.0,1.3392857142857129,7
2024-07-20,56100.0,56650.0,57233.333333333336,23.333333333333336,68.0,0.9321428571428555,7
2024-07-21,55550.0,56100.0,56116.66666666666,11.666666666666668,66.0,0.31071428571428417,7
2024-07-22,55000.0,55550.0,55000.0,0.0,63.0,0.0,7
2024-07-23,54150.0,55000.0,55000.0,0.2,65.0,0.0,7
2024-07-24,54150.0,54150.0,55000.0,0.0,73.0,0.0,7
2024-07-25,52500.0,54150.0,55000.0,0.0,80.0,0.0,7
2024-07-26,51650.0,52500.0,56650.0,0.0,76.0,0.0,7
2024-07-27,52216.66666666666,51650.0,56100.0,5.4,80.0,0.0,7
2024-07-28,52783.333333333336,52216.66666666666,55550.0,1.4,82.0,0.0,7
2024-07-29,53350.0,52783.333333333336,55000.0,0.0,85.0,0.0,7
2024-07-30,53350.0,53350.0,54150.0,0.0,78.0,0.0,7
2024-07-31,53350.0,53350.0,54150.0,1.5,76.0,0.0,7
2024-08-01,53350.0,53350.0,52500.0,0.75,80.0,0.0,8
2024-08-02,51650.0,53350.0,51650.0,0.0,69.0,0.45714285714285563,8
2024-08-03,50816.66666666666,51650.0,52216.66666666666,0.0,82.0,3.17142857142857,8
2024-08-04,49983.333333333336,50816.66666666666,52783.333333333336,0.0,79.0,3.799999999999998,8
2024-08-05,49150.0,49983.333333333336,53350.0,0.0,87.0,4.114285714285713,8
2024-08-06,49150.0,49150.0,53350.0,0.0,83.0,4.114285714285713,8
2024-08-07,49150.0,49150.0,53350.0,0.0,80.0,4.114285714285713,8
2024-08-08,49150.0,49150.0,53350.0,0.0,77.0,4.114285714285713,8
2024-08-09,49150.0,49150.0,51650.0,0.0,74.0,4.114285714285713,8
2024-08-10,49716.66666666666,49150.0,50816.66666666666,16.3,65.0,4.114285714285713,8
2024-08-11,50283.333333333336,49716.66666666666,49983.333333333336,0.0,69.0,4.114285714285713,8
2024-08-12,50850.0,50283.333333333336,49150.0,8.5,66.0,4.114285714285713,8
2024-08-13,50850.0,50850.0,49150.0,1.0,64.0,4.114285714285713,8
2024-08-14,50850.0,50850.0,49150.0,36.2,68.0,4.114285714285713,8
2024-08-15,50850.0,50850.0,49150.0,0.3333333333333333,77.0,4.114285714285713,8
2024-08-16,49150.0,50850.0,49150.0,0.6666666666666666,77.0,3.6571428571428557,8
2024-08-17,49150.0,49150.0,49716.66666666666,1.0,76.0,0.9428571428571414,8
2024-08-18,49150.0,49150.0,50283.333333333336,0.0,73.0,0.3142857142857128,8
2024-08-19,49150.0,49150.0,50850.0,1.6,68.0,0.0,8
2024-08-20,49150.0,49150.0,50850.0,5.7,66.0,0.0,8
2024-08-21,50000.0,49150.0,50850.0,8.7,69.0,0.0,8
2024-08-22,50000.0,50000.0,50850.0,4.35,70.0,0.0,8
2024-08-23,50000.0,50000.0,49150.0,0.0,67.0,0.0,8
2024-08-24,50000.0,50000.0,49150.0,0.0,76.0,0.0,8
2024-08-25,50000.0,50000.0,49150.0,0.0,71.0,0.0,8
2024-08-26,50000.0,50000.0,49150.0,0.0,69.0,0.0,8
2024-08-27,50000.0,50000.0,49150.0,0.0,72.0,0.0,8
2024-08-28,50000.0,50000.0,50000.0,0.0,72.0,0.0,8
2024-08-29,50000.0,50000.0,50000.0,0.0,69.0,0.0,8
2024-08-30,50000.0,50000.0,50000.0,0.0,69.0,0.0,8
2024-08-31,50000.0,50000.0,50000.0,0.0,76.0,0.0,8
2024-09-01,50000.0,50000.0,50000.0,0.0,80.0,0.0,9
2024-09-02,50000.0,50000.0,50000.0,0.0,85.0,0.10714285714285562,9
2024-09-03,50000.0,50000.0,50000.0,0.0,74.0,0.17857142857142705,9
2024-09-04,50000.0,50000.0,50000.0,0.0,66.0,0.21428571428571278,9
2024-09-05,50000.0,50000.0,50000.0,0.0,68.0,0.21428571428571278,9
2024-09-06,50000.0,50000.0,50000.0,0.0,65.0,0.21428571428571278,9
2024-09-07,50000.0,50000.0,50000.0,0.0,76.0,0.21428571428571278,9
2024-09-08,50000.0,50000.0,50000.0,0.0,73.0,0.21428571428571278,9
2024-09-09,50000.0,50000.0,50000.0,0.0,72.0,0.69642857142857,9
2024-09-10,50000.0,50000.0,50000.0,0.0,69.0,1.6607142857142843,9
2024-09-11,46650.0,50000.0,50000.0,0.0,61.0,6.189285714285712,9
2024-09-12,45850.0,46650.0,50000.0,0.0,67.0,8.453571428571427,9
2024-09-13,45850.0,45850.0,50000.0,0.0,71.0,8.453571428571427,9
2024-09-14,45850.0,45850.0,50000.0,0.0,67.0,8.453571428571427,9
2024-09-15,45850.0,45850.0,50000.0,0.0,70.0,8.453571428571427,9
2024-09-16,45850.0,45850.0,50000.0,6.4,70.0,8.34642857142857,9
2024-09-17,45000.0,45850.0,50000.0,38.0,65.0,8.274999999999999,9
2024-09-18,45000.0,45000.0,46650.0,8.8,67.0,8.239285714285712,9
2024-09-19,45000.0,45000.0,45850.0,4.4,68.0,8.239285714285712,9
2024-09-20,45000.0,45000.0,45850.0,0.0,71.0,8.239285714285712,9
2024-09-21,45550.0,45000.0,45850.0,0.0,71.0,8.239285714285712,9
2024-09-22,46100.0,45550.0,45850.0,0.0,75.0,8.239285714285712,9
2024-09-23,46650.0,46100.0,45850.0,0.0,67.0,8.085714285714284,9
2024-09-24,46650.0,46650.0,45000.0,0.0,70.0,7.778571428571427,9
2024-09-25,45000.0,46650.0,45000.0,0.0,71.0,4.47142857142857,9
2024-09-26,45000.0,45000.0,45000.0,0.0,65.0,4.2071428571428555,9
2024-09-27,45000.0,45000.0,45000.0,0.0,63.0,4.385714285714284,9
2024-09-28,45000.0,45000.0,45550.0,0.0,66.0,4.407142857142856,9
2024-09-29,45000.0,45000.0,46100.0,0.0,57.0,4.407142857142856,9
2024-09-30,45000.0,45000.0,46650.0,0.0,64.0,5.674999999999999,9
2024-10-01,45000.0,45000.0,46650.0,0.0,74.0,5.674999999999999,10
2024-10-02,45000.0,45000.0,45000.0,0.0,74.0,5.674999999999999,10
2024-10-03,45000.0,45000.0,45000.0,0.0,68.0,5.674999999999999,10
2024-10-04,45000.0,45000.0,45000.0,0.0,67.0,5.674999999999999,10
2024-10-05,44166.66666666666,45000.0,45000.0,0.0,79.0,5.9607142857142845,10
2024-10-06,43333.333333333336,44166.66666666666,45000.0,0.0,72.0,6.44642857142857,10
2024-10-07,42500.0,43333.333333333336,45000.0,0.0,67.0,6.117857142857142,10
2024-10-08,42500.0,42500.0,45000.0,0.0,75.0,5.4607142857142845,10
2024-10-09,42500.0,42500.0,45000.0,0.0,84.0,4.239285714285713,10
2024-10-10,40850.0,42500.0,45000.0,0.0,87.0,2.239285714285713,10
2024-10-11,40850.0,40850.0,45000.0,0.0,79.0,2.8678571428571416,10
2024-10-12,40850.0,40850.0,44166.66666666666,0.0,68.0,2.8464285714285706,10
2024-10-13,40850.0,40850.0,43333.333333333336,0.0,65.0,2.8464285714285706,10
2024-10-14,40850.0,40850.0,42500.0,0.0,65.0,1.5785714285714274,10
2024-10-15,40850.0,40850.0,42500.0,0.0,63.0,1.6428571428571417,10
2024-10-16,40850.0,40850.0,42500.0,0.0,58.0,1.6428571428571417,10
2024-10-17,40850.0,40850.0,40850.0,1.5,50.0,1.6428571428571417,10
2024-10-18,40850.0,40850.0,40850.0,1.0,59.0,1.6428571428571417,10
2024-10-19,41950.0,40850.0,40850.0,0.5,60.0,1.3571428571428559,10
2024-10-20,43050.0,41950.0,40850.0,0.0,68.0,0.8714285714285702,10
2024-10-21,44150.0,43050.0,40850.0,0.0,71.0,0.8714285714285703,10
2024-10-22,44150.0,44150.0,40850.0,0.0,73.0,0.8714285714285703,10
2024-10-23,44150.0,44150.0,40850.0,0.0,80.0,0.8714285714285703,10
2024-10-24,43350.0,44150.0,40850.0,6.75,88.0,1.3285714285714276,10
2024-10-25,43350.0,43350.0,40850.0,13.5,84.0,1.4357142857142848,10
2024-10-26,43066.66666666666,43350.0,41950.0,63.4,78.0,1.899999999999999,10
2024-10-27,42783.333333333336,43066.66666666666,43050.0,31.7,82.0,1.9142857142857133,10
2024-10-28,42500.0,42783.333333333336,44150.0,0.0,76.0,2.7214285714285706,10
2024-10-29,42500.0,42500.0,44150.0,0.0,81.0,3.2999999999999994,10
2024-10-30,42500.0,42500.0,44150.0,0.0,72.0,3.2999999999999994,10
2024-10-31,43350.0,42500.0,43350.0,0.0,69.0,3.2999999999999994,10
2024-11-01,43350.0,43350.0,43350.0,0.0,77.0,5.549999999999999,11
2024-11-02,42783.333333333336,43350.0,43066.66666666666,0.0,79.0,6.371428571428571,11
2024-11-03,42216.66666666666,42783.333333333336,42783.333333333336,0.0,79.0,6.6499999999999995,11
2024-11-04,41650.0,42216.66666666666,42500.0,0.0,79.0,7.1,11
2024-11-05,41650.0,41650.0,42500.0,0.0,72.0,7.721428571428571,11
2024-11-06,41650.0,41650.0,42500.0,0.0,68.0,8.142857142857142,11
2024-11-07,41650.0,41650.0,43350.0,4.6,69.0,7.685714285714284,11
2024-11-08,42500.0,41650.0,43350.0,9.2,73.0,8.799999999999999,11
2024-11-09,42216.66666666666,42500.0,42783.333333333336,17.1,79.0,8.349999999999998,11
2024-11-10,41933.333333333336,42216.66666666666,42216.66666666666,28.0,75.0,9.353571428571428,11
2024-11-11,41650.0,41933.333333333336,41650.0,2.5,73.0,10.567857142857141,11
2024-11-12,41650.0,41650.0,41650.0,0.3,73.0,13.024999999999997,11
2024-11-13,40000.0,41650.0,41650.0,0.0,74.0,15.132142857142854,11
2024-11-14,40000.0,40000.0,41650.0,17.75,66.0,15.132142857142854,11
2024-11-15,40000.0,40000.0,42500.0,0.0,49.0,12.882142857142854,11
2024-11-16,39166.66666666666,40000.0,42216.66666666666,0.0,63.0,12.789285714285713,11
2024-11-17,38333.333333333336,39166.66666666666,41933.333333333336,0.0,70.0,12.953571428571426,11
2024-11-18,37500.0,38333.333333333336,41650.0,0.0,72.0,14.482142857142858,11
2024-11-19,37500.0,37500.0,41650.0,4.0,71.0,16.66785714285714,11
2024-11-20,39150.0,37500.0,40000.0,6.8,75.0,18.174999999999997,11
2024-11-21,39150.0,39150.0,40000.0,0.0,74.0,20.932142857142853,11
2024-11-22,39150.0,39150.0,40000.0,0.0,76.0,19.303571428571427,11
2024-11-23,38316.66666666666,39150.0,39166.66666666666,0.0,82.0,22.232142857142858,11
2024-11-24,37483.333333333336,38316.66666666666,38333.333333333336,0.0,79.0,22.985714285714288,11
2024-11-25,36650.0,37483.333333333336,37500.0,11.3,78.0,21.728571428571428,11
2024-11-26,36650.0,36650.0,37500.0,0.0,80.0,18.89285714285714,11
2024-11-27,36650.0,36650.0,39150.0,0.0,80.0,17.3,11
2024-11-28,36650.0,36650.0,39150.0,0.0,72.0,19.52142857142857,11
2024-11-29,38350.0,36650.0,39150.0,0.9,62.0,20.449999999999996,11
2024-11-30,38616.66666666666,38350.0,38316.66666666666,0.0,79.0,19.72142857142857,11
2024-12-01,38883.333333333336,38616.66666666666,37483.333333333336,0.0,86.0,19.67142857142857,12
2024-12-02,39150.0,38883.333333333336,36650.0,0.0,85.0,18.79285714285714,12
2024-12-03,39150.0,39150.0,36650.0,0.0,88.0,17.124999999999996,12
2024-12-04,39150.0,39150.0,36650.0,0.0,89.0,16.375,12
2024-12-05,39150.0,39150.0,36650.0,0.0,86.0,14.296428571428569,12
2024-12-06,39150.0,39150.0,38350.0,0.0,83.0,14.753571428571428,12
2024-12-07,39433.333333333336,39150.0,38616.66666666666,0.0,77.0,12.239285714285712,12
2024-12-08,39716.66666666666,39433.333333333336,38883.333333333336,6.4,86.0,10.467857142857142,12
2024-12-09,40000.0,39716.66666666666,39150.0,12.8,87.0,9.982142857142856,12
2024-12-10,40000.0,40000.0,39150.0,6.5,89.0,9.739285714285714,12
2024-12-11,40850.0,40000.0,39150.0,0.2,96.0,9.267857142857142,12
2024-12-12,41650.0,40850.0,39150.0,11.3,94.0,7.1464285714285705,12
2024-12-13,41650.0,41650.0,39150.0,9.0,87.0,6.217857142857142,12
2024-12-14,43850.0,41650.0,39433.333333333336,0.0,75.0,6.239285714285713,12
2024-12-15,46050.0,43850.0,39716.66666666666,0.0,81.0,6.217857142857142,12
2024-12-16,48250.0,46050.0,40000.0,31.5,85.0,5.189285714285712,12
2024-12-17,49050.0,48250.0,40000.0,11.5,91.0,4.228571428571428,12
2024-12-18,49050.0,49050.0,40850.0,3.9,94.0,3.249999999999999,12
2024-12-19,49800.0,49050.0,41650.0,6.299999999999999,92.0,3.064285714285713,12
2024-12-20,49800.0,49800.0,41650.0,8.7,92.0,2.2785714285714276,12
2024-12-21,53100.0,49800.0,43850.0,5.9,93.0,1.9035714285714274,12
2024-12-22,56400.0,53100.0,46050.0,0.0,90.0,1.9392857142857132,12
2024-12-23,59700.0,56400.0,48250.0,28.4,89.0,1.6607142857142847,12
2024-12-24,59700.0,59700.0,49050.0,0.2,94.0,1.70595238095238,12
2024-12-25,59700.0,59700.0,49050.0,14.25,88.0,1.7964285714285704,12
2024-12-26,59700.0,59700.0,49800.0,28.3,92.0,1.8964285714285705,12
2024-12-27,60550.0,59700.0,49800.0,43.4,94.0,1.8964285714285705,12
2024-12-28,63050.0,60550.0,53100.0,29.5,89.0,1.982142857142856,12
2024-12-29,65550.0,63050.0,56400.0,0.0,84.0,1.617857142857142,12
2024-12-30,68050.0,65550.0,59700.0,0.0,82.0,1.5464285714285706,12
2024-12-31,70350.0,68050.0,59700.0,10.2,86.0,1.374999999999999,12
2025-01-01,69150.0,70350.0,59700.0,6.2,87.0,1.424999999999999,1
2025-01-02,67950.0,69150.0,59700.0,27.7,86.0,1.1821428571428563,1
2025-01-03,66300.0,67950.0,60550.0,39.3,95.0,1.132142857142856,1
2025-01-04,66300.0,66300.0,63050.0,27.0,90.0,1.0785714285714276,1
2025-01-05,66300.0,66300.0,65550.0,38.6,86.0,1.2714285714285705,1
2025-01-06,66300.0,66300.0,68050.0,5.6,85.0,1.2714285714285705,1
2025-01-07,64650.0,66300.0,70350.0,41.2,84.0,3.1261904761904753,1
2025-01-08,64650.0,64650.0,69150.0,24.8,90.0,2.9928571428571416,1
2025-01-09,67150.0,64650.0,67950.0,10.7,79.0,2.9499999999999993,1
2025-01-10,67150.0,67150.0,66300.0,3.7,79.0,3.249999999999999,1
2025-01-11,67383.33333333333,67150.0,66300.0,7.2,80.0,3.585714285714285,1
2025-01-12,67616.66666666667,67383.33333333333,66300.0,31.1,73.0,3.707142857142856,1
2025-01-13,67850.0,67616.66666666667,66300.0,13.0,87.0,3.7857142857142847,1
2025-01-14,67000.0,67850.0,64650.0,0.0,90.0,3.7785714285714276,1
2025-01-15,67000.0,67000.0,64650.0,5.5,81.0,3.9214285714285704,1
2025-01-16,67000.0,67000.0,67150.0,15.4,82.0,3.6714285714285704,1
2025-01-17,66150.0,67000.0,67150.0,15.95,89.0,3.735714285714285,1
2025-01-18,66433.33333333333,66150.0,67383.33333333333,16.5,81.0,4.014285714285713,1
2025-01-19,66716.66666666667,66433.33333333333,67616.66666666667,9.5,85.0,3.8571428571428563,1
2025-01-20,67000.0,66716.66666666667,67850.0,12.0,77.0,4.478571428571428,1
2025-01-21,67000.0,67000.0,67000.0,6.0,81.0,4.049999999999999,1
2025-01-22,65350.0,67000.0,67000.0,0.0,84.0,4.5857142857142845,1
2025-01-23,65350.0,65350.0,67000.0,3.9,81.0,4.749999999999999,1
2025-01-24,65350.0,65350.0,66150.0,0.3,79.0,5.328571428571428,1
2025-01-25,65350.0,65350.0,66433.33333333333,0.6,75.0,12.342857142857143,1
2025-01-26,65350.0,65350.0,66716.66666666667,1.4,70.0,12.414285714285713,1
2025-01-27,65350.0,65350.0,67000.0,0.0,70.0,12.728571428571428,1
2025-01-28,65350.0,65350.0,67000.0,0.3,78.0,12.728571428571428,1
2025-01-29,65350.0,65350.0,65350.0,5.2,76.0,12.385714285714284,1
2025-01-30,65250.0,65350.0,65350.0,1.0,73.0,12.485714285714284,1
2025-01-31,65250.0,65250.0,65350.0,2.5,75.0,12.549999999999999,1
2025-02-01,65250.0,65250.0,65350.0,2.8,60.0,12.285714285714286,2
2025-02-02,65250.0,65250.0,65350.0,6.9,73.0,12.421428571428573,2
2025-02-03,65250.0,65250.0,65350.0,1.0,75.0,11.8,2
2025-02-04,65250.0,65250.0,65350.0,0.75,72.0,10.354761904761904,2
2025-02-05,65250.0,65250.0,65350.0,0.5,78.0,9.914285714285715,2
2025-02-06,64400.0,65250.0,65250.0,0.0,69.0,9.735714285714286,2
2025-02-07,64400.0,64400.0,65250.0,0.9333333333333332,79.0,8.935714285714285,2
2025-02-08,63350.0,64400.0,65250.0,1.8666666666666665,86.0,1.4928571428571418,2
2025-02-09,62300.0,63350.0,65250.0,2.8,79.0,1.2928571428571416,2
2025-02-10,61250.0,62300.0,65250.0,0.0,86.0,0.8999999999999989,2
2025-02-11,61250.0,61250.0,65250.0,1.5,81.0,0.8999999999999991,2
2025-02-12,59600.0,61250.0,65250.0,0.1,70.0,0.849999999999999,2
2025-02-13,59600.0,59600.0,64400.0,0.0,83.0,0.749999999999999,2
2025-02-14,59600.0,59600.0,64400.0,0.1,81.0,0.9714285714285705,2
2025-02-15,58116.66666666666,59600.0,63350.0,3.5,75.0,1.2714285714285705,2
2025-02-16,56633.333333333336,58116.66666666666,62300.0,3.5,80.0,1.6035714285714278,2
2025-02-17,55150.0,56633.333333333336,61250.0,0.3,83.0,2.3678571428571416,2
2025-02-18,55150.0,55150.0,61250.0,0.0,86.0,3.60595238095238,2
2025-02-19,55150.0,55150.0,59600.0,3.2,89.0,3.8821428571428562,2
2025-02-20,55150.0,55150.0,59600.0,0.0,86.0,3.99642857142857,2
2025-02-21,57650.0,55150.0,59600.0,26.9,85.0,3.932142857142856,2
2025-02-22,59066.66666666666,57650.0,58116.66666666666,0.0,84.0,5.153571428571428,2
2025-02-23,60483.333333333336,59066.66666666666,56633.333333333336,2.2,84.0,5.153571428571428,2
2025-02-24,61900.0,60483.333333333336,55150.0,4.2,87.0,5.160714285714285,2
2025-02-25,65500.0,61900.0,55150.0,6.2,86.0,7.296428571428571,2
2025-02-26,67150.0,65500.0,55150.0,1.8,83.0,8.775,2
2025-02-27,67150.0,67150.0,55150.0,1.1,78.0,8.860714285714284,2
2025-02-28,68850.0,67150.0,57650.0,0.0,85.0,9.174999999999999,2
2025-03-01,72750.0,68850.0,59066.66666666666,5.5,89.0,10.467857142857142,3
2025-03-02,76650.0,72750.0,60483.333333333336,0.0,83.0,11.907142857142857,3
2025-03-03,80550.0,76650.0,61900.0,1.2,84.0,11.2,3
2025-03-04,83550.0,80550.0,65500.0,3.9,81.0,10.849999999999998,3
2025-03-05,87700.0,83550.0,67150.0,1.0,82.0,12.25,3
2025-03-06,84350.0,87700.0,67150.0,8.7,75.0,11.992857142857142,3
2025-03-07,84350.0,84350.0,68850.0,20.9,80.0,13.407142857142857,3
2025-03-08,79366.66666666667,84350.0,72750.0,7.5,81.0,13.65,3
2025-03-09,74383.33333333333,79366.66666666667,76650.0,4.5,85.0,15.685714285714285,3
2025-03-10,69400.0,74383.33333333333,80550.0,12.3,83.0,15.94285714285714,3
2025-03-11,69400.0,69400.0,83550.0,104.4,79.0,13.921428571428569,3
2025-03-12,67750.0,69400.0,87700.0,2.8,82.0,12.44285714285714,3
2025-03-13,67750.0,67750.0,84350.0,5.5,73.0,12.685714285714285,3
2025-03-14,67750.0,67750.0,84350.0,0.0,70.0,12.007142857142856,3
2025-03-15,66083.33333333333,67750.0,79366.66666666667,0.7000000000000001,78.0,12.392857142857142,3
2025-03-16,64416.66666666666,66083.33333333333,74383.33333333333,1.4,79.0,13.999999999999998,3
2025-03-17,62750.0,64416.66666666666,69400.0,2.1,83.0,13.942857142857141,3
2025-03-18,62750.0,62750.0,69400.0,0.2,84.0,13.435714285714285,3
2025-03-19,62750.0,62750.0,67750.0,2.9,85.0,11.664285714285713,3
2025-03-20,67150.0,62750.0,67750.0,0.0,86.0,11.664285714285713,3
2025-03-21,67150.0,67150.0,67750.0,0.6666666666666666,87.0,10.235714285714284,3
2025-03-22,68266.66666666667,67150.0,66083.33333333333,1.3333333333333333,80.0,8.757142857142856,3
2025-03-23,69383.33333333333,68266.66666666667,64416.66666666666,2.0,84.0,6.72142857142857,3
2025-03-24,70500.0,69383.33333333333,62750.0,1.1,81.0,6.4571428571428555,3
2025-03-25,71350.0,70500.0,62750.0,0.2,82.0,6.628571428571427,3
2025-03-26,72150.0,71350.0,62750.0,0.0,91.0,6.628571428571427,3
2025-03-27,81400.0,72150.0,67150.0,0.0,88.0,6.299999999999999,3
2025-03-28,81400.0,81400.0,67150.0,0.0,87.0,6.407142857142856,3
2025-03-29,81400.0,81400.0,68266.66666666667,0.0,84.0,5.578571428571428,3
2025-03-30,81400.0,81400.0,69383.33333333333,0.0,93.0,1.992857142857142,3
2025-03-31,81400.0,81400.0,70500.0,5.2,90.0,1.992857142857142,3
2025-04-01,81400.0,81400.0,71350.0,4.4,86.0,1.5642857142857134,4
2025-04-02,81400.0,81400.0,72150.0,7.55,89.0,1.742857142857142,4
2025-04-03,81400.0,81400.0,81400.0,10.7,87.0,2.2214285714285706,4
2025-04-04,81400.0,81400.0,81400.0,18.0,81.0,4.328571428571427,4
2025-04-05,81400.0,81400.0,81400.0,5.2,85.0,4.328571428571427,4
2025-04-06,81400.0,81400.0,81400.0,3.6,86.0,5.114285714285714,4
2025-04-07,81400.0,81400.0,81400.0,0.2,88.0,5.9642857142857135,4
2025-04-08,73650.0,81400.0,81400.0,17.3,90.0,5.749999999999999,4
2025-04-09,73650.0,73650.0,81400.0,0.0,89.0,5.749999999999999,4
2025-04-10,71350.0,73650.0,81400.0,0.1,78.0,6.299999999999999,4
2025-04-11,71350.0,71350.0,81400.0,29.9,75.0,8.15,4
2025-04-12,69366.66666666667,71350.0,81400.0,20.7,82.0,8.27142857142857,4
2025-04-13,67383.33333333333,69366.66666666667,81400.0,1.2,78.0,8.664285714285713,4
2025-04-14,65400.0,67383.33333333333,81400.0,9.6,85.0,11.335714285714285,4
2025-04-15,65400.0,65400.0,73650.0,22.5,83.0,11.657142857142857,4
2025-04-16,65400.0,65400.0,73650.0,27.7,81.0,12.157142857142857,4
2025-04-17,65400.0,65400.0,71350.0,0.8,85.0,11.678571428571429,4
2025-04-18,65400.0,65400.0,71350.0,13.1,76.0,11.142857142857142,4
2025-04-19,64300.0,65400.0,69366.66666666667,24.8,72.0,11.785714285714286,4
2025-04-20,63200.0,64300.0,67383.33333333333,0.0,78.0,11.0,4
2025-04-21,62100.0,63200.0,65400.0,20.0,79.0,10.15,4
2025-04-22,62100.0,62100.0,65400.0,20.7,76.0,10.685714285714285,4
2025-04-23,62100.0,62100.0,65400.0,28.5,73.0,10.792857142857143,4
2025-04-24,62100.0,62100.0,65400.0,3.7,77.0,10.314285714285715,4
2025-04-25,58950.0,62100.0,65400.0,1.6,82.0,8.899999999999999,4
2025-04-26,58950.0,58950.0,64300.0,0.0,81.0,8.042857142857141,4
2025-04-27,58950.0,58950.0,63200.0,4.6,85.0,7.664285714285713,4
2025-04-28,58950.0,58950.0,62100.0,0.1,71.0,4.992857142857141,4
2025-04-29,58950.0,58950.0,62100.0,27.9,73.0,4.92142857142857,4
2025-04-30,58950.0,58950.0,62100.0,50.2,75.0,4.314285714285713,4
2025-05-01,58950.0,58950.0,62100.0,0.0,83.0,4.385714285714284,5
